location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2812665,"VLSB","pm25",1.98,"µg/m³","2024-04-27T03:14:43Z","2024-04-26T20:14:43-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.21,"µg/m³","2024-04-27T03:31:50Z","2024-04-26T20:31:50-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.35,"µg/m³","2024-04-27T03:48:56Z","2024-04-26T20:48:56-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.27,"µg/m³","2024-04-27T04:06:03Z","2024-04-26T21:06:03-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.81,"µg/m³","2024-04-27T04:23:10Z","2024-04-26T21:23:10-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.78,"µg/m³","2024-04-27T04:40:17Z","2024-04-26T21:40:17-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.56,"µg/m³","2024-04-27T04:57:24Z","2024-04-26T21:57:24-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.35,"µg/m³","2024-04-27T05:14:31Z","2024-04-26T22:14:31-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.05,"µg/m³","2024-04-27T05:31:37Z","2024-04-26T22:31:37-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.74,"µg/m³","2024-04-27T05:48:44Z","2024-04-26T22:48:44-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
